	Third Construction	zoek.pl?lemma=Third+Construction&lemmacode=169	SYNTAX
	Though-movement	zoek.pl?lemma=Though-movement&lemmacode=170	SYNTAX
Threshold: see	Absolute threshold	zoek.pl?lemma=Absolute+threshold	PHONETICS
	Thyroid	zoek.pl?lemma=Thyroid&lemmacode=1323	PHONETICS
	Tier	zoek.pl?lemma=Tier&lemmacode=171	PHONOLOGY/MORPHOLOGY
	Tier	zoek.pl?lemma=Tier&lemmacode=171	SYNTAX/SEMANTICS
	Tier Conflation	zoek.pl?lemma=Tier+Conflation&lemmacode=172	PHONOLOGY/MORPHOLOGY
Tilt: see	Spectral slope	zoek.pl?lemma=Spectral+slope	PHONETICS
	Timbre	zoek.pl?lemma=Timbre&lemmacode=1324	PHONETICS
	Tip-of-the-tongue phenomenon	zoek.pl?lemma=Tip-of-the-tongue+phenomenon&lemmacode=1393	PHONETICS
	T-model	zoek.pl?lemma=T-model&lemmacode=173	GENERAL
	ToBI	zoek.pl?lemma=ToBI&lemmacode=1531	PHONETICS
	ToDI	zoek.pl?lemma=ToDI&lemmacode=1530	PHONETICS
	Tone	zoek.pl?lemma=Tone&lemmacode=174	PHONOLOGY
Tone height: see	Tone	zoek.pl?lemma=Tone	PHONOLOGY
	Tone language	zoek.pl?lemma=Tone+language&lemmacode=1327	PHONOLOGY/PHONETICS
	Tone stability	zoek.pl?lemma=Tone+stability&lemmacode=177	PHONOLOGY
	Top-down	zoek.pl?lemma=Top-down&lemmacode=1369	PHONETICS
	Topic	zoek.pl?lemma=Topic&lemmacode=178	GENERAL
	Topic	zoek.pl?lemma=Topic&lemmacode=178	SYNTAX
	Topic	zoek.pl?lemma=Topic&lemmacode=178	SEMANTICS
	Topicalization	zoek.pl?lemma=Topicalization&lemmacode=180	SYNTAX
	Topic-comment-distinction	zoek.pl?lemma=Topic-comment-distinction&lemmacode=179	SEMANTICS
Total suppletion: see	Suppletion	zoek.pl?lemma=Suppletion	MORPHOLOGY
	Tough-movement	zoek.pl?lemma=Tough-movement&lemmacode=182	SYNTAX
Trace: see	Trace theory	zoek.pl?lemma=Trace+theory	SYNTAX
	TRACE model	zoek.pl?lemma=TRACE+model&lemmacode=1328	PHONETICS
	Trace theory	zoek.pl?lemma=Trace+theory&lemmacode=184	SYNTAX
	Trachea	zoek.pl?lemma=Trachea&lemmacode=1329	PHONETICS
Tract variables: see	Gestural score	zoek.pl?lemma=Gestural+score	PHONETICS
	Transcription	zoek.pl?lemma=Transcription&lemmacode=1331	PHONOLOGY/PHONETICS
	Transfer	zoek.pl?lemma=Transfer&lemmacode=185	PHONOLOGY/MORPHOLOGY
Transformation: see	Transformational rule	zoek.pl?lemma=Transformational+rule	SYNTAX
	Transformational rule	zoek.pl?lemma=Transformational+rule&lemmacode=187	SYNTAX
	Transients	zoek.pl?lemma=Transients&lemmacode=1540	PHONETICS
	Transition	zoek.pl?lemma=Transition&lemmacode=1332	PHONETICS
	Transitive verb	zoek.pl?lemma=Transitive+verb&lemmacode=188	MORPHOLOGY/SYNTAX
Transparent context: see	Opaque context	zoek.pl?lemma=Opaque+context	SEMANTICS
Transposition: see	Spoonerism	zoek.pl?lemma=Spoonerism	PHONETICS
Tree: see	Tree structure	zoek.pl?lemma=Tree+structure	SYNTAX
	Tree of numbers	zoek.pl?lemma=Tree+of+numbers&lemmacode=191	SEMANTICS
	Tree structure	zoek.pl?lemma=Tree+structure&lemmacode=192	SYNTAX
	Trill	zoek.pl?lemma=Trill&lemmacode=1333	PHONOLOGY/PHONETICS
	Truncation	zoek.pl?lemma=Truncation&lemmacode=193	MORPHOLOGY
Truth: see	Truth value	zoek.pl?lemma=Truth+value	SEMANTICS
Truth condition: see	Truth value	zoek.pl?lemma=Truth+value	SEMANTICS
Truth functional connective: see	Connective	zoek.pl?lemma=Connective	SEMANTICS
	Truth table	zoek.pl?lemma=Truth+table&lemmacode=197	SEMANTICS
	Truth value	zoek.pl?lemma=Truth+value&lemmacode=198	SEMANTICS
TSC: see	Tensed-S Condition	zoek.pl?lemma=Tensed-S+Condition	SYNTAX
TTS: see	Text-to-Speech	zoek.pl?lemma=Text-to-Speech	PHONETICS
Two-place predicate: see	Arity	zoek.pl?lemma=Arity	SEMANTICS
	Type logic	zoek.pl?lemma=Type+logic&lemmacode=200	SEMANTICS
	Umlaut	zoek.pl?lemma=Umlaut&lemmacode=128	PHONOLOGY/MORPHOLOGY
	Unaccusative verb	zoek.pl?lemma=Unaccusative+verb&lemmacode=129	GENERAL
	Unaccusative verb	zoek.pl?lemma=Unaccusative+verb&lemmacode=129	SYNTAX
Unary connective: see	Connective	zoek.pl?lemma=Connective	SEMANTICS
	Underspecification	zoek.pl?lemma=Underspecification&lemmacode=131	PHONOLOGY
	Unergative verb	zoek.pl?lemma=Unergative+verb&lemmacode=132	GENERAL
	Uniformity Principle	zoek.pl?lemma=Uniformity+Principle&lemmacode=1577	SYNTAX
	Uniqueness	zoek.pl?lemma=Uniqueness&lemmacode=133	SEMANTICS
	Unitary Base Hypothesis	zoek.pl?lemma=Unitary+Base+Hypothesis&lemmacode=134	MORPHOLOGY
	Universal quantifier	zoek.pl?lemma=Universal+quantifier&lemmacode=135	SEMANTICS
	Universe of discourse	zoek.pl?lemma=Universe+of+discourse&lemmacode=136	SEMANTICS
	Upward monotonicity	zoek.pl?lemma=Upward+monotonicity&lemmacode=137	SEMANTICS
	UTAH	zoek.pl?lemma=UTAH&lemmacode=1682	SYNTAX
	Uvula	zoek.pl?lemma=Uvula&lemmacode=1510	PHONETICS
Uvular: see	Uvula	zoek.pl?lemma=Uvula	PHONETICS
	Vacuous Movement Hypothesis	zoek.pl?lemma=Vacuous+Movement+Hypothesis&lemmacode=101	SYNTAX
	Vacuous quantification	zoek.pl?lemma=Vacuous+quantification&lemmacode=102	SEMANTICS
	Vagueness	zoek.pl?lemma=Vagueness&lemmacode=103	SEMANTICS
	Valency	zoek.pl?lemma=Valency&lemmacode=104	MORPHOLOGY/SYNTAX
	Valency-changing operation	zoek.pl?lemma=Valency-changing+operation&lemmacode=105	MORPHOLOGY/SYNTAX
Valuation: see	Truth value	zoek.pl?lemma=Truth+value	SEMANTICS
	Variable	zoek.pl?lemma=Variable&lemmacode=107	SYNTAX
	Variable	zoek.pl?lemma=Variable&lemmacode=107	SEMANTICS
	Variety	zoek.pl?lemma=Variety&lemmacode=108	SEMANTICS
	Velar	zoek.pl?lemma=Velar&lemmacode=109	PHONOLOGY/PHONETICS
	Velarization	zoek.pl?lemma=Velarization&lemmacode=110	PHONOLOGY/PHONETICS
	Velum	zoek.pl?lemma=Velum&lemmacode=1335	PHONOLOGY/PHONETICS
Vendler classes: see	Aspectual classes	zoek.pl?lemma=Aspectual+classes	SEMANTICS
Ventricular folds: see	False vocal folds	zoek.pl?lemma=False+vocal+folds	PHONETICS
Venturi effect: see	Bernouilli principle	zoek.pl?lemma=Bernouilli+principle	PHONETICS
Verb cluster: see	Verb raising	zoek.pl?lemma=Verb+raising	SYNTAX
	Verb movement	zoek.pl?lemma=Verb+movement&lemmacode=113	SYNTAX
	Verb Raising	zoek.pl?lemma=Verb+Raising&lemmacode=114	SYNTAX
	Verb second	zoek.pl?lemma=Verb+second&lemmacode=115	SYNTAX
Verbal Compound: see	Synthetic compound	zoek.pl?lemma=Synthetic+compound	MORPHOLOGY
Verbal noun: see	Gerund	zoek.pl?lemma=Gerund	MORPHOLOGY
	Vibrato	zoek.pl?lemma=Vibrato&lemmacode=1556	PHONETICS
	Visibility condition	zoek.pl?lemma=Visibility+condition&lemmacode=118	SYNTAX
Vocal cords: see	Vocal folds	zoek.pl?lemma=Vocal+folds	PHONETICS
	Vocal folds	zoek.pl?lemma=Vocal+folds&lemmacode=1337	PHONETICS
Vocal fry: see	Creaky voice	zoek.pl?lemma=Creaky+voice	PHONETICS
	Vocal tract	zoek.pl?lemma=Vocal+tract&lemmacode=1339	PHONETICS
	Vocoder	zoek.pl?lemma=Vocoder&lemmacode=1340	PHONETICS
	Voice bar	zoek.pl?lemma=Voice+bar&lemmacode=1394	PHONETICS
	Voice disorders	zoek.pl?lemma=Voice+disorders&lemmacode=1356	PHONETICS
	Voice Onset Time	zoek.pl?lemma=Voice+Onset+Time&lemmacode=1512	PHONETICS
	Voice quality	zoek.pl?lemma=Voice+quality&lemmacode=1355	PHONETICS
	Voiced	zoek.pl?lemma=Voiced&lemmacode=120	PHONOLOGY/PHONETICS
Voiceless: see	Voiced	zoek.pl?lemma=Voiced	PHONOLOGY/PHONETICS
	Voiceprint	zoek.pl?lemma=Voiceprint&lemmacode=1357	PHONETICS
	Von Kempelen talking machine	zoek.pl?lemma=Von+Kempelen+talking+machine&lemmacode=1427	PHONETICS
VOT: see	Voice Onset Time	zoek.pl?lemma=Voice+Onset+Time	PHONETICS
	Vowel	zoek.pl?lemma=Vowel&lemmacode=122	PHONOLOGY/PHONETICS
	Vowel harmony	zoek.pl?lemma=Vowel+harmony&lemmacode=123	PHONOLOGY
	Vowel quality	zoek.pl?lemma=Vowel+quality&lemmacode=1346	PHONETICS
	Vowel reduction	zoek.pl?lemma=Vowel+reduction&lemmacode=124	PHONOLOGY
	Vowel space	zoek.pl?lemma=Vowel+space&lemmacode=1343	PHONOLOGY/PHONETICS
	VP Preposing	zoek.pl?lemma=VP+Preposing&lemmacode=126	SYNTAX
	VP Raising	zoek.pl?lemma=VP+Raising&lemmacode=127	SYNTAX
	VP-adjunction	zoek.pl?lemma=VP-adjunction&lemmacode=125	SYNTAX
	Wackernagel's law	zoek.pl?lemma=Wackernagel's+law&lemmacode=77	MORPHOLOGY/SYNTAX
	Wanna-contraction	zoek.pl?lemma=Wanna-contraction&lemmacode=78	PHONOLOGY
Weak: see	Strength	zoek.pl?lemma=Strength	SEMANTICS
	Weak crossover	zoek.pl?lemma=Weak+crossover&lemmacode=80	SYNTAX
	Weak feature	zoek.pl?lemma=Weak+feature&lemmacode=81	SYNTAX
Weak Lexicalist Hypothesis: see	Lexicalist Hypothesis	zoek.pl?lemma=Lexicalist+Hypothesis	MORPHOLOGY/SYNTAX
	Weak noun phrase	zoek.pl?lemma=Weak+noun+phrase&lemmacode=83	SEMANTICS
	Weather-verb	zoek.pl?lemma=Weather-verb&lemmacode=85	SYNTAX
	Well-Formedness Condition	zoek.pl?lemma=Well-Formedness+Condition&lemmacode=84	PHONOLOGY
WFC: see	Well-Formedness Condition	zoek.pl?lemma=Well-Formedness+Condition	PHONOLOGY
	Wh-in-situ	zoek.pl?lemma=Wh-in-situ&lemmacode=86	SYNTAX
	Wh-island	zoek.pl?lemma=Wh-island&lemmacode=87	SYNTAX
Whisper triangle: see	Whispering	zoek.pl?lemma=Whispering	PHONETICS
	Whispering	zoek.pl?lemma=Whispering&lemmacode=1395	PHONETICS
	Wh-movement	zoek.pl?lemma=Wh-movement&lemmacode=88	SYNTAX
	Wh-phrase	zoek.pl?lemma=Wh-phrase&lemmacode=89	SYNTAX
	Wh-question	zoek.pl?lemma=Wh-question&lemmacode=90	SYNTAX
	Wh-trace	zoek.pl?lemma=Wh-trace&lemmacode=91	SYNTAX
Wide scope: see	Narrow scope	zoek.pl?lemma=Narrow+scope	SEMANTICS
Wideband: see	Spectrogram	zoek.pl?lemma=Spectrogram	PHONETICS
	Window model	zoek.pl?lemma=Window+model&lemmacode=1344	PHONOLOGY/PHONETICS
	Windowing	zoek.pl?lemma=Windowing&lemmacode=1547	PHONETICS
	Wizard of Oz	zoek.pl?lemma=Wizard+of+Oz&lemmacode=1384	PHONETICS
	Word	zoek.pl?lemma=Word&lemmacode=93	MORPHOLOGY
	Word	zoek.pl?lemma=Word&lemmacode=93	SYNTAX
	Word	zoek.pl?lemma=Word&lemmacode=93	PHONOLOGY
	Word boundary	zoek.pl?lemma=Word+boundary&lemmacode=95	PHONOLOGY
Word form: see	Lexeme	zoek.pl?lemma=Lexeme	MORPHOLOGY
	Word formation	zoek.pl?lemma=Word+formation&lemmacode=97	MORPHOLOGY
	Word Formation Rule	zoek.pl?lemma=Word+Formation+Rule&lemmacode=98	MORPHOLOGY
	Word Structure Autonomy Condition	zoek.pl?lemma=Word+Structure+Autonomy+Condition&lemmacode=99	MORPHOLOGY
	Word Syntax	zoek.pl?lemma=Word+Syntax&lemmacode=100	MORPHOLOGY
	Word-based morphology	zoek.pl?lemma=Word-based+morphology&lemmacode=94	MORPHOLOGY
X'-theory: see	X-bar theory	zoek.pl?lemma=X-bar+theory	SYNTAX
	X-bar schema	zoek.pl?lemma=X-bar+schema&lemmacode=58	SYNTAX
	X-bar theory	zoek.pl?lemma=X-bar+theory&lemmacode=76	SYNTAX
	Yes-no question	zoek.pl?lemma=Yes-no+question&lemmacode=1372	SYNTAX
	Zero	zoek.pl?lemma=Zero&lemmacode=1386	PHONETICS
Zero affixation: see	Null affixation	zoek.pl?lemma=Null+affixation	MORPHOLOGY
Zero affixation: see	Conversion	zoek.pl?lemma=Conversion	MORPHOLOGY
	Zero crossing	zoek.pl?lemma=Zero+crossing&lemmacode=1397	PHONETICS
